global_step,forward_id,layer,arm,active_lane_count,low_lane_count,low_lanes,remote_pairs,low_pairs,low_frac,wire_bytes,high_baseline_wire_bytes,baseline_bottleneck_bytes,policy_bottleneck_bytes,baseline_step_us,codec_tiles,codec_step_us_optimistic,codec_step_us_serialized_tiles,codec_step_us,policy_step_us,max_sender_load,max_receiver_load
49,3,1,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,47559,47559,1.0,12365340.0,24540444.0,3838524.0,1934140.0,153.54096,1501,33.42015981674194,50163.65988492966,33.42015981674194,110.78575981674194,7439.0,6948.0
50,3,2,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,46950,46950,1.0,12207000.0,24226200.0,4384452.0,2209220.0,175.37808,1482,33.42015981674194,49528.67684841156,33.42015981674194,121.78895981674194,8497.0,6771.0
51,3,3,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,46845,46845,1.0,12179700.0,24172020.0,3711588.0,1870180.0,148.46352,1480,33.42015981674194,49461.836528778076,33.42015981674194,108.22735981674194,7193.0,7141.0
52,3,4,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,46718,46718,1.0,12146680.0,24106488.0,3764736.0,1896960.0,150.58944,1475,33.42015981674194,49294.73572969437,33.42015981674194,109.29855981674194,7296.0,6508.0
53,3,5,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,46651,46651,1.0,12129260.0,24071916.0,3506220.0,1766700.0,140.2488,1474,33.42015981674194,49261.315569877625,33.42015981674194,104.08815981674195,6534.0,6795.0
54,3,6,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,47121,47121,1.0,12251460.0,24314436.0,3397344.0,1711840.0,135.89376,1489,33.42015981674194,49762.617967128754,33.42015981674194,101.89375981674195,6272.0,6584.0
55,3,7,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,47231,47231,1.0,12280060.0,24371196.0,3548532.0,1788020.0,141.94128,1489,33.42015981674194,49762.617967128754,33.42015981674194,104.94095981674194,6877.0,6863.0
56,3,8,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,46745,46745,1.0,12153700.0,24120420.0,3505704.0,1766440.0,140.22816,1478,33.42015981674194,49394.99620914459,33.42015981674194,104.07775981674195,6576.0,6794.0
57,3,9,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,47650,47650,1.0,12389000.0,24587400.0,3635736.0,1831960.0,145.42944,1506,33.42015981674194,50330.76068401337,33.42015981674194,106.69855981674195,7046.0,6817.0
58,3,10,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,46956,46956,1.0,12208560.0,24229296.0,3468036.0,1747460.0,138.72144,1483,33.42015981674194,49562.0970082283,33.42015981674194,103.31855981674194,6721.0,6584.0
