model,origin_mode,saving_basis,harm_basis,lambda,winner,winner_reward,reward_uniform_full,reward_uniform_low,reward_calib_static,reward_causal_no_hysteresis,reward_controller
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_accuracy_harm,1.0,uniform_full,0.0,0.0,-0.6231644526716664,-0.3374501669573807,-0.2056335516035962,-0.06277640874645335
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_accuracy_harm,2.0,uniform_full,0.0,0.0,-1.6231644526716664,-1.051735881243095,-0.7770621230321676,-0.4913478373178819
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_accuracy_harm,5.0,uniform_full,0.0,0.0,-4.623164452671666,-3.194593024100238,-2.4913478373178815,-1.7770621230321675
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_accuracy_harm,10.0,uniform_full,0.0,0.0,-9.623164452671666,-6.76602159552881,-5.348490694460739,-3.9199192658893103
olmoe,hotspot,simulated_saving_fraction,mean_incremental_positive_nll_harm,0.0,uniform_low;calib_static,0.3768355473283336,0.0,0.3768355473283336,0.3768355473283336,0.3657950198249752,0.3657950198249752
olmoe,hotspot,simulated_saving_fraction,mean_incremental_positive_nll_harm,0.1,calib_static,0.3714536453004584,0.0,0.3693331220060244,0.3714536453004584,0.36134531013386795,0.36088033485876864
olmoe,hotspot,simulated_saving_fraction,mean_incremental_positive_nll_harm,0.2,calib_static,0.3660717432725832,0.0,0.3618306966837153,0.3660717432725832,0.35689560044276064,0.3559656498925621
olmoe,hotspot,simulated_saving_fraction,mean_incremental_positive_nll_harm,0.5,calib_static,0.34992603718895765,0.0,0.3393234207167879,0.34992603718895765,0.34354647136943883,0.34122159499394245
olmoe,hotspot,simulated_saving_fraction,mean_incremental_positive_nll_harm,1.0,calib_static,0.3230165270495817,0.0,0.3018112941052422,0.3230165270495817,0.32129792291390247,0.3166481701629097
olmoe,hotspot,simulated_saving_fraction,mean_incremental_positive_nll_harm,2.0,causal_no_hysteresis,0.27680082600282974,0.0,0.22678704088215085,0.2691975067708299,0.27680082600282974,0.2675013205008442
olmoe,hotspot,simulated_saving_fraction,mean_incremental_positive_nll_harm,5.0,causal_no_hysteresis,0.14330953526961154,0.0,0.001714281212876756,0.10774044593457432,0.14330953526961154,0.12006077151464767
olmoe,hotspot,simulated_saving_fraction,mean_incremental_positive_nll_harm,10.0,uniform_full,0.0,0.0,-0.37340698490258006,-0.16135465545918493,-0.07917594928575211,-0.12567347679567986
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm,0.0,uniform_low;calib_static,0.3768355473283336,0.0,0.3768355473283336,0.3768355473283336,0.3657950198249752,0.3657950198249752
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm,0.1,calib_static,0.3501502294032891,0.0,0.33998159611258955,0.3501502294032891,0.3403664471021315,0.3363478159503872
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm,0.2,calib_static,0.32346491147824463,0.0,0.3031276448968455,0.32346491147824463,0.3149378743792878,0.30690061207579916
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm,0.5,calib_static,0.24340895770311125,0.0,0.19256579124961348,0.24340895770311125,0.2386521562107566,0.21855900045203513
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm,1.0,causal_no_hysteresis,0.11150929259653802,0.0,0.00829603517089339,0.10998236807788891,0.11150929259653802,0.07132298107909507
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm,2.0,uniform_full,0.0,0.0,-0.3602434769865468,-0.15687081117255575,-0.14277643463189915,-0.22314905766678506
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm,5.0,uniform_full,0.0,0.0,-1.4658620134588674,-0.9574303489238898,-0.9056336163172106,-1.1065651739044253
