batch,bw_gbps,gpu_tflops,gpu_hbm_tbps,mfu,attn_us,expert_us,router_us,head_us,dispatch_us,combine_us,compute_us,comm_us,total_tbt_us,combine_frac_tbt,comm_frac_tbt,unique_experts_est,expert_bound_by
4,200,312,1.55,0.35,346.3683303225806,3290.7112875998073,2.706002580645161,3.7737213186813188,83.88608,83.88608,3643.5593418217145,167.77216,3811.3315018217145,2.200965199692147,4.401930399384294,25.334966658451663,memory
4,200,312,2.0,0.35,268.435456,2550.3012478898504,2.097152,3.7737213186813188,83.88608,83.88608,2824.607577208532,167.77216,2992.379737208532,2.8033233535478317,5.606646707095663,25.334966658451663,memory
4,200,750,1.0,0.35,536.870912,5100.602495779701,4.194304,1.5698680685714288,83.88608,83.88608,5643.237579848273,167.77216,5811.009739848273,1.4435714919691442,2.8871429839382885,25.334966658451663,memory
4,200,750,1.55,0.35,346.3683303225806,3290.7112875998073,2.706002580645161,1.5698680685714288,83.88608,83.88608,3641.3554885716044,167.77216,3809.1276485716044,2.202238615748587,4.404477231497174,25.334966658451663,memory
4,200,750,2.0,0.35,268.435456,2550.3012478898504,2.097152,1.5698680685714288,83.88608,83.88608,2822.403723958422,167.77216,2990.1758839584218,2.8053894906326,5.6107789812652,25.334966658451663,memory
4,400,150,1.0,0.35,536.870912,5100.602495779701,4.194304,7.849340342857142,41.94304,41.94304,5649.517052122558,83.88608,5733.403132122558,0.731555745051409,1.463111490102818,25.334966658451663,memory
4,400,150,1.55,0.35,346.3683303225806,3290.7112875998073,2.706002580645161,7.849340342857142,41.94304,41.94304,3647.63496084589,83.88608,3731.52104084589,1.124019924874711,2.248039849749422,25.334966658451663,memory
4,400,150,2.0,0.35,268.435456,2550.3012478898504,2.097152,7.849340342857142,41.94304,41.94304,2828.6831962327074,83.88608,2912.5692762327076,1.4400701244178356,2.880140248835671,25.334966658451663,memory
4,400,312,1.0,0.35,536.870912,5100.602495779701,4.194304,3.7737213186813188,41.94304,41.94304,5645.441433098382,83.88608,5729.327513098382,0.7320761451341344,1.4641522902682689,25.334966658451663,memory
4,400,312,1.55,0.35,346.3683303225806,3290.7112875998073,2.706002580645161,3.7737213186813188,41.94304,41.94304,3643.5593418217145,83.88608,3727.4454218217147,1.1252489373674366,2.250497874734873,25.334966658451663,memory
4,400,312,2.0,0.35,268.435456,2550.3012478898504,2.097152,3.7737213186813188,41.94304,41.94304,2824.607577208532,83.88608,2908.493657208532,1.4420880683733528,2.8841761367467056,25.334966658451663,memory
4,400,750,1.0,0.35,536.870912,5100.602495779701,4.194304,1.5698680685714288,41.94304,41.94304,5643.237579848273,83.88608,5727.123659848273,0.7323578552014571,1.4647157104029143,25.334966658451663,memory
4,400,750,1.55,0.35,346.3683303225806,3290.7112875998073,2.706002580645161,1.5698680685714288,41.94304,41.94304,3641.3554885716044,83.88608,3725.2415685716046,1.1259146347409228,2.2518292694818456,25.334966658451663,memory
4,400,750,2.0,0.35,268.435456,2550.3012478898504,2.097152,1.5698680685714288,41.94304,41.94304,2822.403723958422,83.88608,2906.289803958422,1.4431816105493949,2.8863632210987897,25.334966658451663,memory
4,800,150,1.0,0.35,536.870912,5100.602495779701,4.194304,7.849340342857142,20.97152,20.97152,5649.517052122558,41.94304,5691.460092122558,0.3684734613008406,0.7369469226016812,25.334966658451663,memory
4,800,150,1.55,0.35,346.3683303225806,3290.7112875998073,2.706002580645161,7.849340342857142,20.97152,20.97152,3647.63496084589,41.94304,3689.57800084589,0.568398879091104,1.136797758182208,25.334966658451663,memory
4,800,150,2.0,0.35,268.435456,2550.3012478898504,2.097152,7.849340342857142,20.97152,20.97152,2828.6831962327074,41.94304,2870.6262362327075,0.7305555747836461,1.4611111495672922,25.334966658451663,memory
4,800,312,1.0,0.35,536.870912,5100.602495779701,4.194304,3.7737213186813188,20.97152,20.97152,5645.441433098382,41.94304,5687.384473098382,0.3687375119300684,0.7374750238601367,25.334966658451663,memory
4,800,312,1.55,0.35,346.3683303225806,3290.7112875998073,2.706002580645161,3.7737213186813188,20.97152,20.97152,3643.5593418217145,41.94304,3685.5023818217146,0.5690274439500957,1.1380548879001915,25.334966658451663,memory
4,800,312,2.0,0.35,268.435456,2550.3012478898504,2.097152,3.7737213186813188,20.97152,20.97152,2824.607577208532,41.94304,2866.550617208532,0.7315942678319848,1.4631885356639696,25.334966658451663,memory
4,800,750,1.0,0.35,536.870912,5100.602495779701,4.194304,1.5698680685714288,20.97152,20.97152,5643.237579848273,41.94304,5685.180619848273,0.36888045257143814,0.7377609051428763,25.334966658451663,memory
4,800,750,1.55,0.35,346.3683303225806,3290.7112875998073,2.706002580645161,1.5698680685714288,20.97152,20.97152,3641.3554885716044,41.94304,3683.2985285716045,0.5693679140401586,1.1387358280803173,25.334966658451663,memory
4,800,750,2.0,0.35,268.435456,2550.3012478898504,2.097152,1.5698680685714288,20.97152,20.97152,2822.403723958422,41.94304,2864.346763958422,0.7321571628086724,1.4643143256173448,25.334966658451663,memory
4,1600,150,1.0,0.35,536.870912,5100.602495779701,4.194304,7.849340342857142,10.48576,10.48576,5649.517052122558,20.97152,5670.488572122558,0.18491810479171827,0.36983620958343655,25.334966658451663,memory
4,1600,150,1.55,0.35,346.3683303225806,3290.7112875998073,2.706002580645161,7.849340342857142,10.48576,10.48576,3647.63496084589,20.97152,3668.60648084589,0.2858240603004726,0.5716481206009452,25.334966658451663,memory
4,1600,150,2.0,0.35,268.435456,2550.3012478898504,2.097152,7.849340342857142,10.48576,10.48576,2828.6831962327074,20.97152,2849.6547162327074,0.3679659833968361,0.7359319667936722,25.334966658451663,memory
4,1600,312,1.0,0.35,536.870912,5100.602495779701,4.194304,3.7737213186813188,10.48576,10.48576,5645.441433098382,20.97152,5666.412953098382,0.1850511088194942,0.3701022176389884,25.334966658451663,memory
4,1600,312,1.55,0.35,346.3683303225806,3290.7112875998073,2.706002580645161,3.7737213186813188,10.48576,10.48576,3643.5593418217145,20.97152,3664.5308618217146,0.2861419481888962,0.5722838963777924,25.334966658451663,memory
4,1600,312,2.0,0.35,268.435456,2550.3012478898504,2.097152,3.7737213186813188,10.48576,10.48576,2824.607577208532,20.97152,2845.579097208532,0.3684930076372281,0.7369860152744562,25.334966658451663,memory
