model,origin_mode,saving_basis,harm_basis,lambda,winner,winner_reward,reward_uniform_full,reward_uniform_low,reward_calib_static,reward_causal_no_hysteresis,reward_controller
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm,0.5,uniform_full,0.0,0.0,-0.1777864715450408,-0.1807444493064725,-0.11269955526302589,-0.18706217597435248
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm,1.0,uniform_full,0.0,0.0,-0.3495938500755431,-0.3525518278369748,-0.21976350437114966,-0.36848874579380286
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm,2.0,uniform_full,0.0,0.0,-0.6932086071365477,-0.6961665848979794,-0.4338914025873972,-0.7313418854327036
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm,5.0,uniform_full,0.0,0.0,-1.7240528783195617,-1.7270108560809934,-1.07627509723614,-1.819901304349406
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm,10.0,uniform_full,0.0,0.0,-3.4421266636245846,-3.4450846413860168,-2.1469145883173777,-3.6341670025439097
olmoe,hotspot,simulated_saving_optimistic_codec,incremental_accuracy_harm,0.0,uniform_full,0.0,0.0,-0.005979093014538472,-0.008937070775970168,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_optimistic_codec,incremental_accuracy_harm,0.1,uniform_full,0.0,0.0,-0.018479093014538473,-0.02143707077597017,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_optimistic_codec,incremental_accuracy_harm,0.2,uniform_full,0.0,0.0,-0.030979093014538474,-0.03393707077597017,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_optimistic_codec,incremental_accuracy_harm,0.5,uniform_full,0.0,0.0,-0.06847909301453847,-0.07143707077597017,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_optimistic_codec,incremental_accuracy_harm,1.0,uniform_full,0.0,0.0,-0.13097909301453847,-0.13393707077597017,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_optimistic_codec,incremental_accuracy_harm,2.0,uniform_full,0.0,0.0,-0.2559790930145385,-0.25893707077597017,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_optimistic_codec,incremental_accuracy_harm,5.0,uniform_full,0.0,0.0,-0.6309790930145385,-0.6339370707759702,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_optimistic_codec,incremental_accuracy_harm,10.0,uniform_full,0.0,0.0,-1.2559790930145385,-1.2589370707759702,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,0.0,uniform_full,0.0,0.0,-0.005979093014538472,-0.008937070775970168,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,0.1,uniform_full,0.0,0.0,-0.10597909301453848,-0.10893707077597017,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,0.2,uniform_full,0.0,0.0,-0.20597909301453848,-0.20893707077597018,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,0.5,uniform_full,0.0,0.0,-0.5059790930145385,-0.5089370707759702,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,1.0,uniform_full,0.0,0.0,-1.0059790930145385,-1.0089370707759702,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,2.0,uniform_full,0.0,0.0,-2.0059790930145383,-2.0089370707759704,-0.005635606154902106,-0.005635606154902106
