layer,rank,group_median_share_mean,group_median_share_min,group_median_share_max,group_median_share_cv,group_median_share_max_over_min,traffic_max_over_mean,traffic_max_over_min
11,1,0.20456986129283905,0.18969765305519104,0.2156328558921814,0.05053901350049798,1.1367186278759323,1.4932778726881082,2.2568477772788507
11,2,0.12917428091168404,0.12136377394199371,0.13857664167881012,0.048725506909995185,1.1418287119601551,1.1284260565995692,1.3516014234875444
11,3,0.09840945526957512,0.09411072731018066,0.10581567138433456,0.04854478230180499,1.1243741750669447,1.1459555819653866,1.3150357995226731
11,4,0.07885062508285046,0.07506810873746872,0.08396072685718536,0.04308228170543557,1.1184606655113196,1.1120849736314342,1.3101155057752887
11,5,0.06661616265773773,0.06473622471094131,0.06947030127048492,0.029593575947139614,1.0731287093228266,1.0541484067444107,1.19501515661839
11,6,0.05689798295497894,0.05538719892501831,0.058995090425014496,0.025717996757041235,1.0651394468400623,1.0395899873727996,1.1010069225928256
11,7,0.04959471710026264,0.04816792532801628,0.05088123306632042,0.025637654185287753,1.0563301765609983,1.0761345911015376,1.1220570012391573
11,8,0.043911201879382133,0.04247823730111122,0.045058704912662506,0.024916210458066933,1.0607479918071785,1.0823739136893709,1.1759199483537766
11,9,0.03915773332118988,0.03779664635658264,0.04031301662325859,0.023578299905583838,1.0665765486952443,1.0743519275050137,1.1690914969285484
11,10,0.03507580142468214,0.03437591716647148,0.035553306341171265,0.01269769088222022,1.0342504076036159,1.0633588353264503,1.1541438245727185
11,11,0.03167623886838555,0.03115403838455677,0.032289378345012665,0.014148571057906595,1.0364427862109424,1.1052514298447598,1.1654135338345866
11,12,0.028684716671705246,0.02820814587175846,0.029094094410538673,0.011720112078844451,1.0314075424456455,1.025328678600609,1.0492550927333537
11,13,0.026206076610833406,0.02597702667117119,0.02663334086537361,0.01009841913431269,1.0252651776706527,1.0277055633959742,1.0571515892420538
11,14,0.024033053312450647,0.023753376677632332,0.02475891076028347,0.017540062285762943,1.0423322585372887,1.0398870979722201,1.07559926244622
11,15,0.022165804635733366,0.02166031301021576,0.02276650257408619,0.02006042124439455,1.051069878969372,1.0606848399316646,1.1205273069679849
11,16,0.02038350934162736,0.01997033879160881,0.021148962900042534,0.02226880160646296,1.0590187337697525,1.110599420634331,1.162674961119751
12,1,0.2235686406493187,0.20496328175067902,0.24953757226467133,0.07428438656759917,1.2174745160853409,1.5526999925722351,2.73326359832636
12,2,0.1367577500641346,0.13233207166194916,0.14386501908302307,0.03156839335216646,1.0871515670859864,1.2992646512664339,1.968046804680468
12,3,0.10074745677411556,0.10015621781349182,0.10220963507890701,0.008406722848788002,1.0205021446520575,1.2344945405927357,1.6938442723196085
12,4,0.08011288568377495,0.07965446263551712,0.08058110624551773,0.004160576623633534,1.0116332918375301,1.148926687959593,1.4631101021566402
12,5,0.0656219944357872,0.06485328078269958,0.06670157611370087,0.010322753762937242,1.028499642711897,1.1346653791874024,1.4292664670658684
12,6,0.05505554936826229,0.05411667004227638,0.05648038163781166,0.015816422217340857,1.0436780680276285,1.147144024363069,1.420007355645458
12,7,0.047056205570697784,0.046471819281578064,0.04780496656894684,0.011573590074362155,1.0286872196522172,1.1649706603283072,1.412972972972973
12,8,0.040668205358088017,0.03999898210167885,0.04147469252347946,0.015545025990628385,1.0368936993958822,1.1346653791874024,1.3348479552603985
12,9,0.03548974171280861,0.035020679235458374,0.036705419421195984,0.019890344912286542,1.0481070105582593,1.096932333060982,1.2502539790044023
12,10,0.031308602541685104,0.03062622994184494,0.03162773326039314,0.012918509376346409,1.0327008358668344,1.1091138676372279,1.2171503097489402
12,11,0.02782557299360633,0.027452440932393074,0.028034633025527,0.008282070413355163,1.021207297907231,1.0770259228997994,1.1838667537557153
12,12,0.02497005183249712,0.024453992024064064,0.025586869567632675,0.016439245939860566,1.0463268959298668,1.0591992869345614,1.1408
