model_key,split,text_sha256,policy,period,document_mean_kl,document_cvar90_kl,document_p95_kl,total_candidate_forward_calls,audit_events,dangerous_steps,dangerous_step_recall,threshold_violation_fraction,diagnostic_high_forward_calls,diagnostic_low_forward_calls,physical_high_forward_calls,physical_low_forward_calls
olmoe,sealed,18802a057716dcc66c3584aef9df64728da950f8d3d0e3a9cd9a78a58074ab18,fixed_4,4,0.027205760878132423,0.1007428290322423,0.07135281302034853,40,8,2,0.5,0.03125,21,3,32,32
olmoe,sealed,18802a057716dcc66c3584aef9df64728da950f8d3d0e3a9cd9a78a58074ab18,fixed_8,8,0.03979151262319647,0.14889661595225334,0.11530716232955456,36,4,2,0.0,0.0625,28,0,32,32
olmoe,sealed,18802a057716dcc66c3584aef9df64728da950f8d3d0e3a9cd9a78a58074ab18,full_shadow,1,0.023027318735330482,0.06999299488961697,0.06895264685153961,64,32,2,1.0,0.0,0,0,32,32
olmoe,sealed,5b2a945d33683a79e17b97cdb0cfde122f2bed4373844fccbe745627e6d57557,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,5b2a945d33683a79e17b97cdb0cfde122f2bed4373844fccbe745627e6d57557,always_low,,0.04267129260188085,0.12566796131432056,0.12068723812699317,32,0,1,0.0,0.03125,32,0,32,32
olmoe,sealed,5b2a945d33683a79e17b97cdb0cfde122f2bed4373844fccbe745627e6d57557,triage_2_4_8,2,0.03694367151183542,0.09570487774908543,0.09259313605725764,47,15,1,1.0,0.0,14,3,32,32
olmoe,sealed,5b2a945d33683a79e17b97cdb0cfde122f2bed4373844fccbe745627e6d57557,hash_budget_matched_2_4_8,4,0.04267129260188085,0.12566796131432056,0.12068723812699317,40,8,1,0.0,0.03125,24,0,32,32
olmoe,sealed,5b2a945d33683a79e17b97cdb0cfde122f2bed4373844fccbe745627e6d57557,fixed_2,2,0.03694367151183542,0.09570487774908543,0.09259313605725764,47,15,1,1.0,0.0,14,3,32,32
olmoe,sealed,5b2a945d33683a79e17b97cdb0cfde122f2bed4373844fccbe745627e6d57557,fixed_4,4,0.04267129260188085,0.12566796131432056,0.12068723812699317,40,8,1,0.0,0.03125,24,0,32,32
olmoe,sealed,5b2a945d33683a79e17b97cdb0cfde122f2bed4373844fccbe745627e6d57557,fixed_8,8,0.04267129260188085,0.12566796131432056,0.12068723812699317,36,4,1,0.0,0.03125,28,0,32,32
olmoe,sealed,5b2a945d33683a79e17b97cdb0cfde122f2bed4373844fccbe745627e6d57557,full_shadow,1,0.039691010103524604,0.10156477428972721,0.09886017516255377,64,32,1,1.0,0.0,0,0,32,32
olmoe,sealed,15aa1e77c740cb2664464937ce621835307c0673db3c96a80747a828fcb796e3,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,15aa1e77c740cb2664464937ce621835307c0673db3c96a80747a828fcb796e3,always_low,,0.03899087724676065,0.11458704993128777,0.1154768645763397,32,0,1,0.0,0.03125,32,0,32,32
olmoe,sealed,15aa1e77c740cb2664464937ce621835307c0673db3c96a80747a828fcb796e3,triage_2_4_8,4,0.03899087724676065,0.11458704993128777,0.1154768645763397,40,8,1,0.0,0.03125,24,0,32,32
olmoe,sealed,15aa1e77c740cb2664464937ce621835307c0673db3c96a80747a828fcb796e3,hash_budget_matched_2_4_8,8,0.03899087724676065,0.11458704993128777,0.1154768645763397,36,4,1,0.0,0.03125,28,0,32,32
olmoe,sealed,15aa1e77c740cb2664464937ce621835307c0673db3c96a80747a828fcb796e3,fixed_2,2,0.03899087724676065,0.11458704993128777,0.1154768645763397,48,16,1,0.0,0.03125,16,0,32,32
olmoe,sealed,15aa1e77c740cb2664464937ce621835307c0673db3c96a80747a828fcb796e3,fixed_4,4,0.03899087724676065,0.11458704993128777,0.1154768645763397,40,8,1,0.0,0.03125,24,0,32,32
olmoe,sealed,15aa1e77c740cb2664464937ce621835307c0673db3c96a80747a828fcb796e3,fixed_8,8,0.03899087724676065,0.11458704993128777,0.1154768645763397,36,4,1,0.0,0.03125,28,0,32,32
olmoe,sealed,15aa1e77c740cb2664464937ce621835307c0673db3c96a80747a828fcb796e3,full_shadow,1,0.03690770154389611,0.11415136978030205,0.09740831851959228,64,32,1,1.0,0.0,0,0,32,32
olmoe,sealed,880ddbe078f12e8f8a248fa6f9694948ce2b447f76de2cba9b98641a4294fab0,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,880ddbe078f12e8f8a248fa6f9694948ce2b447f76de2cba9b98641a4294fab0,always_low,,0.03749844495769139,0.12293295189738274,0.1297353982925415,32,0,0,1.0,0.0,32,0,32,32
olmoe,sealed,880ddbe078f12e8f8a248fa6f9694948ce2b447f76de2cba9b98641a4294fab0,triage_2_4_8,4,0.03749844495769139,0.12293295189738274,0.1297353982925415,40,8,0,1.0,0.0,24,0,32,32
olmoe,sealed,880ddbe078f12e8f8a248fa6f9694948ce2b447f76de2cba9b98641a4294fab0,hash_budget_matched_2_4_8,4,0.03749844495769139,0.12293295189738274,0.1297353982925415,40,8,0,1.0,0.0,24,0,32,32
olmoe,sealed,880ddbe078f12e8f8a248fa6f9694948ce2b447f76de2cba9b98641a4294fab0,fixed_2,2,0.03749844495769139,0.12293295189738274,0.1297353982925415,48,16,0,1.0,0.0,16,0,32,32
olmoe,sealed,880ddbe078f12e8f8a248fa6f9694948ce2b447f76de2cba9b98641a4294fab0,fixed_4,4,0.03749844495769139,0.12293295189738274,0.1297353982925415,40,8,0,1.0,0.0,24,0,32,32
olmoe,sealed,880ddbe078f12e8f8a248fa6f9694948ce2b447f76de2cba9b98641a4294fab0,fixed_8,8,0.03749844495769139,0.12293295189738274,0.1297353982925415,36,4,0,1.0,0.0,28,0,32,32
olmoe,sealed,880ddbe078f12e8f8a248fa6f9694948ce2b447f76de2cba9b98641a4294fab0,full_shadow,1,0.03749844495769139,0.12293295189738274,0.1297353982925415,64,32,0,1.0,0.0,0,0,32,32
olmoe,sealed,26bd4d4a96b51d54438f248eea1d08c172c50d76cdd1ce6a208ca9bb120b73c5,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,26bd4d4a96b51d54438f248eea1d08c172c50d76cdd1ce6a208ca9bb120b73c5,always_low,,0.08606571047312173,0.4080902300775051,0.3025965355336664,32,0,4,0.0,0.125,32,0,32,32
olmoe,sealed,26bd4d4a96b51d54438f248eea1d08c172c50d76cdd1ce6a208ca9bb120b73c5,triage_2_4_8,8,0.08606571047312173,0.4080902300775051,0.3025965355336664,36,4,4,0.0,0.125,28,0,32,32
olmoe,sealed,26bd4d4a96b51d54438f248eea1d08c172c50d76cdd1ce6a208ca9bb120b73c5,hash_budget_matched_2_4_8,4,0.030240702946684905,0.11234636418521404,0.116475934907794,40,8,4,1.0,0.0,18,6,32,32
olmoe,sealed,26bd4d4a96b51d54438f248eea1d08c172c50d76cdd1ce6a208ca9bb120b73c5,fixed_2,2,0.030240702946684905,0.11234636418521404,0.116475934907794,46,14,4,1.0,0.0,12,6,32,32
olmoe,sealed,26bd4d4a96b51d54438f248eea1d08c172c50d76cdd1ce6a208ca9bb120b73c5,fixed_4,4,0.030240702946684905,0.11234636418521404,0.116475934907794,40,8,4,1.0,0.0,18,6,32,32
olmoe,sealed,26bd4d4a96b51d54438f248eea1d08c172c50d76cdd1ce6a208ca9bb120b73c5,fixed_8,8,0.08606571047312173,0.4080902300775051,0.3025965355336664,36,4,4,0.0,0.125,28,0,32,32
olmoe,sealed,26bd4d4a96b51d54438f248eea1d08c172c50d76cdd1ce6a208ca9bb120b73c5,full_shadow,1,0.035950221159509965,0.12204284220933914,0.1208781935274601,64,32,4,1.0,0.0,0,0,32,32
olmoe,sealed,4a0623ae6334fbeda97b48dff67d2b3bd88e2c5ca2c8ed4bdaab6dbc6557276b,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,4a0623ae6334fbeda97b48dff67d2b3bd88e2c5ca2c8ed4bdaab6dbc6557276b,always_low,,0.07603100020719467,0.42568156495690346,0.15151084437966345,32,0,2,0.0,0.0625,32,0,32,32
olmoe,sealed,4a0623ae6334fbeda97b48dff67d2b3bd88e2c5ca2c8ed4bdaab6dbc6557276b,triage_2_4_8,4,0.07603100020719467,0.42568156495690346,0.15151084437966345,40,8,2,0.0,0.0625,24,0,32,32
olmoe,sealed,4a0623ae6334fbeda97b48dff67d2b3bd88e2c5ca2c8ed4bdaab6dbc6557276b,hash_budget_matched_2_4_8,4,0.07603100020719467,0.42568156495690346,0.15151084437966345,40,8,2,0.0,0.0625,24,0,32,32
olmoe,sealed,4a0623ae6334fbeda97b48dff67d2b3bd88e2c5ca2c8ed4bdaab6dbc6557276b,fixed_2,2,0.06692460522492638,0.3936666063964367,0.14109698385000224,47,15,2,0.5,0.03125,14,3,32,32
olmoe,sealed,4a0623ae6334fbeda97b48dff67d2b3bd88e2c5ca2c8ed4bdaab6dbc6557276b,fixed_4,4,0.07603100020719467,0.42568156495690346,0.15151084437966345,40,8,2,0.0,0.0625,24,0,32,32
olmoe,sealed,4a0623ae6334fbeda97b48dff67d2b3bd88e2c5ca2c8ed4bdaab6dbc6557276b,fixed_8,8,0.06692460522492638,0.3936666063964367,0.14109698385000224,36,4,2,0.5,0.03125,25,3,32,32
olmoe,sealed,4a0623ae6334fbeda97b48dff67d2b3bd88e2c5ca2c8ed4bdaab6dbc6557276b,full_shadow,1,0.031060985592830548,0.11484633572399616,0.11062545366585254,64,32,2,1.0,0.0,0,0,32,32
olmoe,sealed,ff9755aad4ce98ab8675d56c5fe07b9741d69950fbd6752bb0260404e9a58b1f,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,ff9755aad4ce98ab8675d56c5fe07b9741d69950fbd6752bb0260404e9a58b1f,always_low,,0.023970358281985682,0.07732805982232094,0.07714120037853717,32,0,0,1.0,0.0,32,0,32,32
olmoe,sealed,ff9755aad4ce98ab8675d56c5fe07b9741d69950fbd6752bb0260404e9a58b1f,triage_2_4_8,8,0.023970358281985682,0.07732805982232094,0.07714120037853717,36,4,0,1.0,0.0,28,0,32,32
olmoe,sealed,ff9755aad4ce98ab8675d56c5fe07b9741d69950fbd6752bb0260404e9a58b1f,hash_budget_matched_2_4_8,4,0.023970358281985682,0.07732805982232094,0.07714120037853717,40,8,0,1.0,0.0,24,0,32,32
olmoe,sealed,ff9755aad4ce98ab8675d56c5fe07b9741d69950fbd6752bb0260404e9a58b1f,fixed_2,2,0.023970358281985682,0.07732805982232094,0.07714120037853717,48,16,0,1.0,0.0,16,0,32,32
olmoe,sealed,ff9755aad4ce98ab8675d56c5fe07b9741d69950fbd6752bb0260404e9a58b1f,fixed_4,4,0.023970358281985682,0.07732805982232094,0.07714120037853717,40,8,0,1.0,0.0,24,0,32,32
olmoe,sealed,ff9755aad4ce98ab8675d56c5fe07b9741d69950fbd6752bb0260404e9a58b1f,fixed_8,8,0.023970358281985682,0.07732805982232094,0.07714120037853717,36,4,0,1.0,0.0,28,0,32,32
olmoe,sealed,ff9755aad4ce98ab8675d56c5fe07b9741d69950fbd6752bb0260404e9a58b1f,full_shadow,1,0.023970358281985682,0.07732805982232094,0.07714120037853717,64,32,0,1.0,0.0,0,0,32,32
olmoe,sealed,8a4a04ba22ce6a323f3b018e306c5a99259d0883fbd0de52356f8ff4a8a98f1a,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,8a4a04ba22ce6a323f3b018e306c5a99259d0883fbd0de52356f8ff4a8a98f1a,always_low,,0.03372699023748282,0.07033178117126226,0.06856627091765403,32,0,0,1.0,0.0,32,0,32,32
olmoe,sealed,8a4a04ba22ce6a323f3b018e306c5a99259d0883fbd0de52356f8ff4a8a98f1a,triage_2_4_8,8,0.03372699023748282,0.07033178117126226,0.06856627091765403,36,4,0,1.0,0.0,28,0,32,32
olmoe,sealed,8a4a04ba22ce6a323f3b018e306c5a99259d0883fbd0de52356f8ff4a8a98f1a,hash_budget_matched_2_4_8,4,0.03372699023748282,0.07033178117126226,0.06856627091765403,40,8,0,1.0,0.0,24,0,32,32
olmoe,sealed,8a4a04ba22ce6a323f3b018e306c5a99259d0883fbd0de52356f8ff4a8a98f1a,fixed_2,2,0.03372699023748282,0.07033178117126226,0.06856627091765403,48,16,0,1.0,0.0,16,0,32,32
olmoe,sealed,8a4a04ba22ce6a323f3b018e306c5a99259d0883fbd0de52356f8ff4a8a98f1a,fixed_4,4,0.03372699023748282,0.07033178117126226,0.06856627091765403,40,8,0,1.0,0.0,24,0,32,32
olmoe,sealed,8a4a04ba22ce6a323f3b018e306c5a99259d0883fbd0de52356f8ff4a8a98f1a,fixed_8,8,0.03372699023748282,0.07033178117126226,0.06856627091765403,36,4,0,1.0,0.0,28,0,32,32
olmoe,sealed,8a4a04ba22ce6a323f3b018e306c5a99259d0883fbd0de52356f8ff4a8a98f1a,full_shadow,1,0.03372699023748282,0.07033178117126226,0.06856627091765403,64,32,0,1.0,0.0,0,0,32,32
olmoe,sealed,f204fccd765ee2c1e9c46d734535108802f932ad1ec3bf8665e1c09c18d74d55,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,f204fccd765ee2c1e9c46d734535108802f932ad1ec3bf8665e1c09c18d74d55,always_low,,0.031831991607759846,0.0869445949792862,0.0837027709931135,32,0,1,0.0,0.03125,32,0,32,32
olmoe,sealed,f204fccd765ee2c1e9c46d734535108802f932ad1ec3bf8665e1c09c18d74d55,triage_2_4_8,4,0.031831991607759846,0.0869445949792862,0.0837027709931135,40,8,1,0.0,0.03125,24,0,32,32
olmoe,sealed,f204fccd765ee2c1e9c46d734535108802f932ad1ec3bf8665e1c09c18d74d55,hash_budget_matched_2_4_8,4,0.031831991607759846,0.0869445949792862,0.0837027709931135,40,8,1,0.0,0.03125,24,0,32,32
olmoe,sealed,f204fccd765ee2c1e9c46d734535108802f932ad1ec3bf8665e1c09c18d74d55,fixed_2,2,0.031831991607759846,0.0869445949792862,0.0837027709931135,48,16,1,0.0,0.03125,16,0,32,32
olmoe,sealed,f204fccd765ee2c1e9c46d734535108802f932ad1ec3bf8665e1c09c18d74d55,fixed_4,4,0.031831991607759846,0.0869445949792862,0.0837027709931135,40,8,1,0.0,0.03125,24,0,32,32
olmoe,sealed,f204fccd765ee2c1e9c46d734535108802f932ad1ec3bf8665e1c09c18d74d55,fixed_8,8,0.031831991607759846,0.0869445949792862,0.0837027709931135,36,4,1,0.0,0.03125,28,0,32,32
olmoe,sealed,f204fccd765ee2c1e9c46d734535108802f932ad1ec3bf8665e1c09c18d74d55,full_shadow,1,0.028348125251795864,0.07118530012667179,0.06904857121407985,64,32,1,1.0,0.0,0,0,32,32
olmoe,sealed,28c845e342dea322ccc45b9f518b04c7250403cd57971aa23f4455c6c152c066,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,28c845e342dea322ccc45b9f518b04c7250403cd57971aa23f4455c6c152c066,always_low,,0.03967519879245174,0.10902294516563416,0.10991601087152958,32,0,0,1.0,0.0,32,0,32,32
olmoe,sealed,28c845e342dea322ccc45b9f518b04c7250403cd57971aa23f4455c6c152c066,triage_2_4_8,4,0.03967519879245174,0.10902294516563416,0.10991601087152958,40,8,0,1.0,0.0,24,0,32,32
olmoe,sealed,28c845e342dea322ccc45b9f518b04c7250403cd57971aa23f4455c6c152c066,hash_budget_matched_2_4_8,4,0.03967519879245174,0.10902294516563416,0.10991601087152958,40,8,0,1.0,0.0,24,0,32,32
olmoe,sealed,28c845e342dea322ccc45b9f518b04c7250403cd57971aa23f4455c6c152c066,fixed_2,2,0.03967519879245174,0.10902294516563416,0.10991601087152958,48,16,0,1.0,0.0,16,0,32,32
olmoe,sealed,28c845e342dea322ccc45b9f518b04c7250403cd57971aa23f4455c6c152c066,fixed_4,4,0.03967519879245174,0.10902294516563416,0.10991601087152958,40,8,0,1.0,0.0,24,0,32,32
olmoe,sealed,28c845e342dea322ccc45b9f518b04c7250403cd57971aa23f4455c6c152c066,fixed_8,8,0.03967519879245174,0.10902294516563416,0.10991601087152958,36,4,0,1.0,0.0,28,0,32,32
olmoe,sealed,28c845e342dea322ccc45b9f518b04c7250403cd57971aa23f4455c6c152c066,full_shadow,1,0.03967519879245174,0.10902294516563416,0.10991601087152958,64,32,0,1.0,0.0,0,0,32,32
olmoe,sealed,5a8acb330ef8b7fb00be50680a41422febdae273f470618a3b469d7bb5ea923c,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,5a8acb330ef8b7fb00be50680a41422febdae273f470618a3b469d7bb5ea923c,always_low,,0.053301550666219555,0.19190386682748795,0.17736627608537675,32,0,4,0.0,0.125,32,0,32,32
olmoe,sealed,5a8acb330ef8b7fb00be50680a41422febdae273f470618a3b469d7bb5ea923c,triage_2_4_8,4,0.04157026327084168,0.1551645714789629,0.14894175231456755,40,8,2,0.5,0.03125,21,3,32,32
olmoe,sealed,5a8acb330ef8b7fb00be50680a41422febdae273f470618a3b469d7bb5ea923c,hash_budget_matched_2_4_8,4,0.04157026327084168,0.1551645714789629,0.14894175231456755,40,8,2,0.5,0.03125,21,3,32,32
olmoe,sealed,5a8acb330ef8b7fb00be50680a41422febdae273f470618a3b469d7bb5ea923c,fixed_2,2,0.036492429939244175,0.14365017600357533,0.1416653629392385,46,14,3,0.6666666666666666,0.03125,12,6,32,32
olmoe,sealed,5a8acb330ef8b7fb00be50680a41422febdae273f470618a3b469d7bb5ea923c,fixed_4,4,0.04157026327084168,0.1551645714789629,0.14894175231456755,40,8,2,0.5,0.03125,21,3,32,32
olmoe,sealed,5a8acb330ef8b7fb00be50680a41422febdae273f470618a3b469d7bb5ea923c,fixed_8,8,0.04157026327084168,0.1551645714789629,0.14894175231456755,36,4,2,0.5,0.03125,25,3,32,32
olmoe,sealed,5a8acb330ef8b7fb00be50680a41422febdae273f470618a3b469d7bb5ea923c,full_shadow,1,0.047540396786644123,0.17124645970761776,0.16942202523350713,64,32,1,1.0,0.0,0,0,32,32
olmoe,sealed,095dd5a123d654a33c0bbacc4352931eb02dc539830ac29d7721f9382bb947f3,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,095dd5a123d654a33c0bbacc4352931eb02dc539830ac29d7721f9382bb947f3,always_low,,0.05840082472741415,0.23190755397081375,0.22032367587089527,32,0,4,0.0,0.125,32,0,32,32
olmoe,sealed,095dd5a123d654a33c0bbacc4352931eb02dc539830ac29d7721f9382bb947f3,triage_2_4_8,4,0.03194576667692672,0.1415650863200426,0.09417433999478816,40,8,5,0.8,0.03125,18,6,32,32
olmoe,sealed,095dd5a123d654a33c0bbacc4352931eb02dc539830ac29d7721f9382bb947f3,hash_budget_matched_2_4_8,2,0.05840082472741415,0.23190755397081375,0.22032367587089527,48,16,4,0.0,0.125,16,0,32,32
olmoe,sealed,095dd5a123d654a33c0bbacc4352931eb02dc539830ac29d7721f9382bb947f3,fixed_2,2,0.05840082472741415,0.23190755397081375,0.22032367587089527,48,16,4,0.0,0.125,16,0,32,32
olmoe,sealed,095dd5a123d654a33c0bbacc4352931eb02dc539830ac29d7721f9382bb947f3,fixed_4,4,0.03194576667692672,0.1415650863200426,0.09417433999478816,40,8,5,0.8,0.03125,18,6,32,32
olmoe,sealed,095dd5a123d654a33c0bbacc4352931eb02dc539830ac29d7721f9382bb947f3,fixed_8,8,0.05840082472741415,0.23190755397081375,0.22032367587089527,36,4,4,0.0,0.125,28,0,32,32
olmoe,sealed,095dd5a123d654a33c0bbacc4352931eb02dc539830ac29d7721f9382bb947f3,full_shadow,1,0.034376683000573394,0.11059858836233616,0.1099587097764015,64,32,3,1.0,0.0,0,0,32,32
olmoe,sealed,cfdff380baafe7d051f36a1f0e93a23c9c4094363439899f303d3ffb734a6633,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,cfdff380baafe7d051f36a1f0e93a23c9c4094363439899f303d3ffb734a6633,always_low,,0.02788091965157946,0.10302087664604187,0.07540202364325523,32,0,1,0.0,0.03125,32,0,32,32
olmoe,sealed,cfdff380baafe7d051f36a1f0e93a23c9c4094363439899f303d3ffb734a6633,triage_2_4_8,8,0.02788091965157946,0.10302087664604187,0.07540202364325523,36,4,1,0.0,0.03125,28,0,32,32
olmoe,sealed,cfdff380baafe7d051f36a1f0e93a23c9c4094363439899f303d3ffb734a6633,hash_budget_matched_2_4_8,8,0.02788091965157946,0.10302087664604187,0.07540202364325523,36,4,1,0.0,0.03125,28,0,32,32
olmoe,sealed,cfdff380baafe7d051f36a1f0e93a23c9c4094363439899f303d3ffb734a6633,fixed_2,2,0.019253561604273273,0.05639514420181513,0.05299993995577096,47,15,1,1.0,0.0,14,3,32,32
olmoe,sealed,cfdff380baafe7d051f36a1f0e93a23c9c4094363439899f303d3ffb734a6633,fixed_4,4,0.02788091965157946,0.10302087664604187,0.07540202364325523,40,8,1,0.0,0.03125,24,0,32,32
olmoe,sealed,cfdff380baafe7d051f36a1f0e93a23c9c4094363439899f303d3ffb734a6633,fixed_8,8,0.02788091965157946,0.10302087664604187,0.07540202364325523,36,4,1,0.0,0.03125,28,0,32,32
olmoe,sealed,cfdff380baafe7d051f36a1f0e93a23c9c4094363439899f303d3ffb734a6633,full_shadow,1,0.021588887422694825,0.06152722332626581,0.05924576167017221,64,32,1,1.0,0.0,0,0,32,32
olmoe,sealed,a2f5ca06ea6e0c59235f21695e153508dd4d64f7bdcf4a71d710f89db95d0482,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,a2f5ca06ea6e0c59235f21695e153508dd4d64f7bdcf4a71d710f89db95d0482,always_low,,0.0380188719727812,0.13440358079969883,0.11040732637047768,32,0,1,0.0,0.03125,32,0,32,32
olmoe,sealed,a2f5ca06ea6e0c59235f21695e153508dd4d64f7bdcf4a71d710f89db95d0482,triage_2_4_8,4,0.023262617388354556,0.06639964692294598,0.054150263033807274,40,8,2,1.0,0.0,21,3,32,32
olmoe,sealed,a2f5ca06ea6e0c59235f21695e153508dd4d64f7bdcf4a71d710f89db95d0482,hash_budget_matched_2_4_8,4,0.023262617388354556,0.06639964692294598,0.054150263033807274,40,8,2,1.0,0.0,21,3,32,32
olmoe,sealed,a2f5ca06ea6e0c59235f21695e153508dd4d64f7bdcf4a71d710f89db95d0482,fixed_2,2,0.0380188719727812,0.13440358079969883,0.11040732637047768,48,16,1,0.0,0.03125,16,0,32,32
olmoe,sealed,a2f5ca06ea6e0c59235f21695e153508dd4d64f7bdcf4a71d710f89db95d0482,fixed_4,4,0.023262617388354556,0.06639964692294598,0.054150263033807274,40,8,2,1.0,0.0,21,3,32,32
olmoe,sealed,a2f5ca06ea6e0c59235f21695e153508dd4d64f7bdcf4a71d710f89db95d0482,fixed_8,8,0.0380188719727812,0.13440358079969883,0.11040732637047768,36,4,1,0.0,0.03125,28,0,32,32
olmoe,sealed,a2f5ca06ea6e0c59235f21695e153508dd4d64f7bdcf4a71d710f89db95d0482,full_shadow,1,0.029295951103449624,0.0874271560460329,0.0875654090195894,64,32,1,1.0,0.0,0,0,32,32
olmoe,sealed,04b264bac85b6d4888d4ce769163b7cbf3c0a78ce578351e71eb43381a84de41,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,04b264bac85b6d4888d4ce769163b7cbf3c0a78ce578351e71eb43381a84de41,always_low,,0.04141187817344871,0.11422764509916306,0.10720689296722409,32,0,1,0.0,0.03125,32,0,32,32
olmoe,sealed,04b264bac85b6d4888d4ce769163b7cbf3c0a78ce578351e71eb43381a84de41,triage_2_4_8,4,0.04141187817344871,0.11422764509916306,0.10720689296722409,40,8,1,0.0,0.03125,24,0,32,32
olmoe,sealed,04b264bac85b6d4888d4ce769163b7cbf3c0a78ce578351e71eb43381a84de41,hash_budget_matched_2_4_8,2,0.04141187817344871,0.11422764509916306,0.10720689296722409,48,16,1,0.0,0.03125,16,0,32,32
olmoe,sealed,04b264bac85b6d4888d4ce769163b7cbf3c0a78ce578351e71eb43381a84de41,fixed_2,2,0.04141187817344871,0.11422764509916306,0.10720689296722409,48,16,1,0.0,0.03125,16,0,32,32
olmoe,sealed,04b264bac85b6d4888d4ce769163b7cbf3c0a78ce578351e71eb43381a84de41,fixed_4,4,0.04141187817344871,0.11422764509916306,0.10720689296722409,40,8,1,0.0,0.03125,24,0,32,32
olmoe,sealed,04b264bac85b6d4888d4ce769163b7cbf3c0a78ce578351e71eb43381a84de41,fixed_8,8,0.04141187817344871,0.11422764509916306,0.10720689296722409,36,4,1,0.0,0.03125,28,0,32,32
olmoe,sealed,04b264bac85b6d4888d4ce769163b7cbf3c0a78ce578351e71eb43381a84de41,full_shadow,1,0.03724686368013863,0.0954579021781683,0.08633976355195044,64,32,1,1.0,0.0,0,0,32,32
olmoe,sealed,c414aa7a6445c5de2f93fa90ecc62ec5f6e7c783fbd78e3e74a03088c20e3e14,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,c414aa7a6445c5de2f93fa90ecc62ec5f6e7c783fbd78e3e74a03088c20e3e14,always_low,,0.03815372312965337,0.11754873022437096,0.1110231798142194,32,0,0,1.0,0.0,32,0,32,32
olmoe,sealed,c414aa7a6445c5de2f93fa90ecc62ec5f6e7c783fbd78e3e74a03088c20e3e14,triage_2_4_8,4,0.03815372312965337,0.11754873022437096,0.1110231798142194,40,8,0,1.0,0.0,24,0,32,32
olmoe,sealed,c414aa7a6445c5de2f93fa90ecc62ec5f6e7c783fbd78e3e74a03088c20e3e14,hash_budget_matched_2_4_8,4,0.03815372312965337,0.11754873022437096,0.1110231798142194,40,8,0,1.0,0.0,24,0,32,32
olmoe,sealed,c414aa7a6445c5de2f93fa90ecc62ec5f6e7c783fbd78e3e74a03088c20e3e14,fixed_2,2,0.03815372312965337,0.11754873022437096,0.1110231798142194,48,16,0,1.0,0.0,16,0,32,32
olmoe,sealed,c414aa7a6445c5de2f93fa90ecc62ec5f6e7c783fbd78e3e74a03088c20e3e14,fixed_4,4,0.03815372312965337,0.11754873022437096,0.1110231798142194,40,8,0,1.0,0.0,24,0,32,32
olmoe,sealed,c414aa7a6445c5de2f93fa90ecc62ec5f6e7c783fbd78e3e74a03088c20e3e14,fixed_8,8,0.03815372312965337,0.11754873022437096,0.1110231798142194,36,4,0,1.0,0.0,28,0,32,32
olmoe,sealed,c414aa7a6445c5de2f93fa90ecc62ec5f6e7c783fbd78e3e74a03088c20e3e14,full_shadow,1,0.03815372312965337,0.11754873022437096,0.1110231798142194,64,32,0,1.0,0.0,0,0,32,32
olmoe,sealed,026cafae0499d8e0c4b6a2f7ee1f402f060546147250dcbc20ebb8ace61d33d0,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,026cafae0499d8e0c4b6a2f7ee1f402f060546147250dcbc20ebb8ace61d33d0,always_low,,0.04433464230532991,0.17418986558914185,0.16147130876779556,32,0,3,0.0,0.09375,32,0,32,32
olmoe,sealed,026cafae0499d8e0c4b6a2f7ee1f402f060546147250dcbc20ebb8ace61d33d0,triage_2_4_8,8,0.04433464230532991,0.17418986558914185,0.16147130876779556,36,4,3,0.0,0.09375,28,0,32,32
olmoe,sealed,026cafae0499d8e0c4b6a2f7ee1f402f060546147250dcbc20ebb8ace61d33d0,hash_budget_matched_2_4_8,2,0.033785384861403145,0.11695767939090729,0.0594096142798662,47,15,2,0.5,0.03125,14,3,32,32
