block,rows,bf16_linear_us,dynamic_fp8_linear_us,prequant_fp8_mm_us,quant_only_us
2,2048,66.23999774456024,107.93600231409073,42.81599819660187,70.68800181150436
2,2,24.4159996509552,91.48799628019333,25.37599951028824,65.08799642324448
2,1,23.423999547958374,87.77599781751633,24.320000782608986,63.90400230884552
2,64,28.511999174952507,92.47999638319016,27.008000761270523,67.45599955320358
2,4,23.64799939095974,88.83199840784073,25.119999423623085,63.90400230884552
2,256,27.03999914228916,88.22400122880936,25.18399991095066,69.60000097751617
2,4096,115.80800265073776,157.151997089386,60.67200005054474,99.04000163078308
2,8,26.335999369621277,86.81599795818329,28.16000021994114,68.03199648857117
2,512,38.84800150990486,89.50400352478027,24.224000051617622,70.36799937486649
2,32,27.615999802947044,85.9839990735054,25.05600079894066,66.14399701356888
2,16,24.191999807953835,85.4720026254654,26.367999613285065,67.10399687290192
2,1024,49.056001007556915,96.0640013217926,30.368000268936157,71.48800045251846
3,8,23.93599972128868,88.79999816417694,26.75200067460537,66.0799965262413
3,4096,115.99999666213989,147.2640037536621,62.30400130152702,95.61599791049957
3,32,27.008000761270523,86.56000345945358,24.768000468611717,65.69600105285645
3,1024,48.96000027656555,94.2080020904541,31.71199932694435,75.99999755620956
3,256,30.14400042593479,91.51999652385712,24.383999407291412,67.61600077152252
3,4,23.93599972128868,84.6719965338707,25.280000641942024,64.25599753856659
3,16,26.528000831604004,90.4960036277771,25.151999667286873,64.2239972949028
3,128,28.76799926161766,90.46400338411331,25.50400048494339,68.28799843788147
3,64,27.936000376939774,92.16000139713287,25.855999439954758,67.58400052785873
3,2,23.840000852942467,89.08800035715103,26.208000257611275,64.86400216817856
3,2048,65.5680000782013,104.3199971318245,41.53599962592125,71.99999690055847
3,1,24.191999807953835,86.75199747085571,32.86400064826012,68.09599697589874
3,512,38.84800150990486,92.51199662685394,23.584000766277313,69.63200122117996
4,4096,117.98399686813354,141.31200313568115,62.52799928188324,105.02400249242783
4,2,31.10400028526783,88.128000497818,27.904000133275986,65.2799978852272
4,4,23.77600036561489,84.86399799585342,24.768000468611717,64.41599875688553
4,1024,51.263999193906784,97.34400361776352,31.39200061559677,70.91200351715088
4,128,26.847999542951584,92.6079973578453,25.21600015461445,70.68800181150436
4,256,29.184000566601753,93.82399916648865,23.16799946129322,67.23199784755707
4,1,24.57600086927414,85.7279971241951,24.86399933695793,63.71200084686279
4,16,28.255999088287354,87.52000331878662,24.4159996509552,66.78400188684464
4,2048,66.30399823188782,109.27999764680862,48.928000032901764,69.63200122117996
4,32,28.16000021994114,91.26400202512741,26.72000043094158,65.0240033864975
4,8,25.119999423623085,87.20000088214874,25.728000327944756,64.96000289916992
4,64,27.488000690937042,91.36000275611877,25.472000241279602,68.51200014352798
4,512,40.22400081157684,87.71199733018875,23.711999878287315,68.83200258016586
5,1,24.064000695943832,93.50399672985077,26.784000918269157,64.00000303983688
5,32,26.87999978661537,86.84799820184708,25.599999353289604,65.15199691057205
5,8,23.584000766277313,88.8959988951683,24.383999407291412,66.04799628257751
5,256,28.031999245285988,90.36800265312195,24.639999493956566,67.58400052785873
5,512,38.59199956059456,89.40800279378891,23.711999878287315,68.2239979505539
5,16,24.159999564290047,88.41600269079208,26.655999943614006,63.64800035953522
5,1024,49.95200037956238,95.51999717950821,30.527999624609947,69.18399780988693
5,2048,63.040003180503845,109.0560033917427,42.91199892759323,71.07199728488922
5,4,31.231999397277832,90.87999910116196,25.312000885605812,71.10399752855301
5,2,26.91200003027916,90.55999666452408,25.98400041460991,64.12799656391144
5,4096,114.81600254774094,147.07200229167938,62.84800171852112,103.55199873447418
5,64,27.83999964594841,91.16800129413605,25.05600079894066,69.2799985408783
5,128,25.248000398278236,96.3520035147667,25.248000398278236,67.96800345182419
6,1024,48.448000103235245,93.12000125646591,31.168000772595406,73.05599749088287
6,128,25.34399926662445,89.88799899816513,25.248000398278236,69.15199756622314
6,2048,65.98400324583054,109.76000130176544,40.608000010252,71.80800288915634
6,256,28.60799990594387,87.52000331878662,24.831999093294144,66.14399701356888
6,64,25.855999439954758,92.44800359010696,26.784000918269157,67.391999065876
6,8,24.800000712275505,84.63999629020691,26.240000501275063,64.96000289916992
6,16,25.760000571608543,85.95199882984161,26.1439997702837,66.52799993753433
6,4096,118.94399672746658,159.29600596427917,63.58399987220764,87.71199733018875
6,4,28.960000723600388,95.29600292444229,26.1439997702837,63.93600255250931
