layer,rank,count,mean_share,median_share,p75_share,p90_share,rank1_over_rankk_median
10,9,13463,0.04216789826750755,0.0401725210249424,0.048338476568460464,0.05727532133460045,
10,10,13463,0.03748547285795212,0.035940662026405334,0.04311319440603256,0.051227305084466934,
10,11,13463,0.03374806046485901,0.03236024081707001,0.03898844122886658,0.04637458547949791,
10,12,13463,0.03062145970761776,0.029239939525723457,0.0352604016661644,0.0419197641313076,
10,13,13463,0.027870699763298035,0.0264471173286438,0.03219659626483917,0.03839845210313797,
10,14,13463,0.02532464824616909,0.02412380650639534,0.02967551350593567,0.035348277539014816,
10,15,13463,0.02323540858924389,0.022000284865498543,0.026904655620455742,0.032416969537734985,
10,16,13463,0.02126714587211609,0.020121566951274872,0.0248129740357399,0.02988891303539276,9.330888748168945
11,1,13463,0.2249416708946228,0.2067994922399521,0.268624484539032,0.34353309869766235,
11,2,13463,0.13562628626823425,0.12973010540008545,0.1588616967201233,0.19005633890628815,
11,3,13463,0.1023380383849144,0.09842371195554733,0.11848010122776031,0.14039547741413116,
11,4,13463,0.0813106819987297,0.0788506492972374,0.09324011206626892,0.10973834991455078,
11,5,13463,0.06778397411108017,0.06630011647939682,0.07787725329399109,0.09071742743253708,
11,6,13463,0.05794789269566536,0.05677612125873566,0.06723659485578537,0.07777836918830872,
11,7,13463,0.05051019787788391,0.04948212578892708,0.05871918797492981,0.0687229335308075,
11,8,13463,0.044737521559000015,0.04385280981659889,0.052293770015239716,0.06130758672952652,
11,9,13463,0.0400325246155262,0.039135824888944626,0.047023892402648926,0.055219538509845734,
11,10,13463,0.036067895591259,0.035027485340833664,0.042249538004398346,0.04967242851853371,
11,11,13463,0.03272227197885513,0.0316462442278862,0.03830581158399582,0.04537072777748108,
11,12,13463,0.02957511693239212,0.028682446107268333,0.0348166823387146,0.041337572038173676,
11,13,13463,0.027125069871544838,0.026211204007267952,0.03194647282361984,0.03789150342345238,
11,14,13463,0.025024667382240295,0.0240464024245739,0.029464244842529297,0.03518330678343773,
11,15,13463,0.02293809875845909,0.0221652090549469,0.026928512379527092,0.03228456899523735,
11,16,13463,0.021318115293979645,0.02043982781469822,0.025035995990037918,0.029951320961117744,10.17378044128418
12,1,13463,0.25244614481925964,0.22802887856960297,0.3073453903198242,0.39638546109199524,
12,2,13463,0.14269447326660156,0.1375197023153305,0.16710445284843445,0.1991596221923828,
12,3,13463,0.1032809317111969,0.10076477378606796,0.12077686935663223,0.14081834256649017,
12,4,13463,0.08150524646043777,0.08014887571334839,0.095187246799469,0.11028271168470383,
12,5,13463,0.0667816624045372,0.06568170338869095,0.07796649634838104,0.09137214720249176,
12,6,13463,0.05617329478263855,0.05509842187166214,0.06619615852832794,0.07632812857627869,
12,7,13463,0.0480990931391716,0.04712314158678055,0.056632500141859055,0.06648008525371552,
12,8,13463,0.04166736453771591,0.040629588067531586,0.04940782114863396,0.05799108371138573,
12,9,13463,0.036636319011449814,0.0355064794421196,0.04342903941869736,0.051707666367292404,
12,10,13463,0.03241201490163803,0.03135858476161957,0.03873384743928909,0.046534452587366104,
12,11,13463,0.029040010645985603,0.02782759815454483,0.03450804576277733,0.04185997322201729,
12,12,13463,0.026211917400360107,0.02496764250099659,0.031208094209432602,0.037921253591775894,
12,13,13463,0.023565957322716713,0.022461064159870148,0.02811266854405403,0.03440321609377861,
12,14,13463,0.021613135933876038,0.02054176852107048,0.025793224573135376,0.03159434720873833,
12,15,13463,0.019684871658682823,0.01862083002924919,0.023540176451206207,0.02918669581413269,
12,16,13463,0.018187547102570534,0.017093472182750702,0.021549850702285767,0.026956764981150627,13.557212829589844
13,1,13463,0.2623012065887451,0.23347178101539612,0.31371212005615234,0.422120600938797,
13,2,13463,0.14667993783950806,0.14101479947566986,0.17324967682361603,0.209890678524971,
13,3,13463,0.10379984229803085,0.10164357721805573,0.12441393733024597,0.14790910482406616,
13,4,13463,0.07942861318588257,0.07808435708284378,0.09462057054042816,0.11166522651910782,
13,5,13463,0.06444009393453598,0.06304799765348434,0.07705305516719818,0.09042347222566605,
13,6,13463,0.053803879767656326,0.05241535231471062,0.06411752104759216,0.07646571099758148,
13,7,13463,0.04611300677061081,0.045181434601545334,0.05506253242492676,0.06536364555358887,
13,8,13463,0.04018507897853851,0.03890681266784668,0.0483720600605011,0.056943319737911224,
13,9,13463,0.03559019789099693,0.034236740320920944,0.042468003928661346,0.051361408084630966,
13,10,13463,0.03183848038315773,0.030638976022601128,0.03811213746666908,0.04575571417808533,
13,11,13463,0.028301823884248734,0.027259843423962593,0.03390795737504959,0.04126724600791931,
13,12,13463,0.025447417050600052,0.024523645639419556,0.030526667833328247,0.037102025002241135,
13,13,13463,0.023282110691070557,0.022265039384365082,0.027839992195367813,0.03403821587562561,
13,14,13463,0.021274754777550697,0.020274028182029724,0.02539796009659767,0.031228139996528625,
13,15,13463,0.01954098790884018,0.018706776201725006,0.023384373635053635,0.028825992718338966,
13,16,13463,0.017972558736801147,0.017181936651468277,0.02166273631155491,0.026269428431987762,13.645452499389648
