layer,receiver_group,rank,count,mean_share,median_share,p75_share,p90_share,full_bytes,policy_bytes,policy_byte_saving
4,3,7,4888,0.0681467205286026,0.06564886122941971,0.08190711587667465,0.10039405524730682,20021248.0,20021248.0,0.0
4,3,8,4563,0.06199871748685837,0.05998000502586365,0.07305703312158585,0.08755580335855484,18690048.0,18690048.0,0.0
5,0,1,4248,0.24240756034851074,0.22962579131126404,0.28246819972991943,0.3472626805305481,17399808.0,17399808.0,0.0
5,0,2,5649,0.18565113842487335,0.17761248350143433,0.21568292379379272,0.256952166557312,23138304.0,23138304.0,0.0
5,0,3,5920,0.1428719460964203,0.13769997656345367,0.16585378348827362,0.195467010140419,24248320.0,24248320.0,0.0
5,0,4,5888,0.11305607855319977,0.10889973491430283,0.13206139206886292,0.15464647114276886,24117248.0,24117248.0,0.0
5,0,5,5525,0.09416721761226654,0.09093952924013138,0.10968117415904999,0.13088464736938477,22630400.0,22630400.0,0.0
5,0,6,5629,0.08445090800523758,0.07878182828426361,0.0983804240822792,0.1231655701994896,23056384.0,23056384.0,0.0
5,0,7,5109,0.07183896005153656,0.06746474653482437,0.0841679722070694,0.10164701193571091,20926464.0,20926464.0,0.0
5,0,8,4819,0.06319411098957062,0.06064186617732048,0.07483626902103424,0.08968552947044373,19738624.0,19738624.0,0.0
5,1,1,6198,0.25224822759628296,0.24071314930915833,0.3043098747730255,0.365445613861084,25387008.0,25387008.0,0.0
5,1,2,5996,0.18011046946048737,0.1721576601266861,0.2075483500957489,0.24991105496883392,24559616.0,24559616.0,0.0
5,1,3,6314,0.13929782807826996,0.13470667600631714,0.15958310663700104,0.18660785257816315,25862144.0,25862144.0,0.0
5,1,4,5957,0.11202654987573624,0.11033952981233597,0.13144810497760773,0.1527242511510849,24399872.0,24399872.0,0.0
5,1,5,5959,0.09389297664165497,0.09215138852596283,0.11018110066652298,0.12944470345973969,24408064.0,24408064.0,0.0
