strategy,sample_id,token_count,nll_sum,mean_nll,sample_ppl,kl_sum,mean_token_kl
block_gate16_f443_mxfp4,172,127,365.91119384765625,2.881190502737451,17.835493749665275,0.9827113151550293,0.007737884371299443
block_gate16_f443_mxfp4,173,127,312.4029541015625,2.459865780327264,11.703240629432429,0.8671369552612305,0.006827850041427012
block_gate16_f443_mxfp4,174,127,364.2060241699219,2.8677639698419046,17.597625353453,0.7976793050765991,0.006280939410051961
block_gate16_f443_mxfp4,175,127,351.8028564453125,2.770101231852854,15.96024961365777,1.0227069854736328,0.008052810909241204
block_gate16_f443_mxfp4,176,127,295.48150634765625,2.326626034233514,10.24332254464273,1.0322320461273193,0.008127811386829286
block_gate16_f443_mxfp4,177,127,322.8688049316406,2.5422740545798472,12.708538044886954,1.1088908910751343,0.008731424339174286
block_gate16_f443_mxfp4,178,127,248.29025268554688,1.9550413597287155,7.064211191517648,1.1997592449188232,0.00944692318833719
block_gate16_f443_mxfp4,179,127,329.39874267578125,2.593690887210876,13.379061191931704,1.0773487091064453,0.008483060701625553
block_gate16_f443_mxfp4,180,127,308.93505859375,2.4325595164862204,11.387992564440475,1.094572901725769,0.008618684265557237
block_gate16_f443_mxfp4,181,127,330.2542419433594,2.6004271019162157,13.469489651491646,0.8052716255187988,0.006340721460777943
block_gate16_f443_mxfp4,182,127,286.2617492675781,2.2540295217919537,9.526044004632592,1.135995626449585,0.008944847452358937
block_gate16_f443_mxfp4,183,127,388.9742736816406,3.0627895565483514,21.387134647516827,1.228883981704712,0.009676251824446551
block_gate16_residual_mxfp4,160,127,283.36175537109375,2.2311949241818407,9.310985356373212,1.5807440280914307,0.012446803370798667
block_gate16_residual_mxfp4,161,127,350.73291015625,2.7616764579232282,15.826352935386868,1.5945794582366943,0.012555743765643262
block_gate16_residual_mxfp4,162,127,363.2652587890625,2.860356368417815,17.467750782232155,1.814965844154358,0.014291069639010692
block_gate16_residual_mxfp4,163,127,314.58734130859375,2.4770656795952264,11.906276280316629,1.7408175468444824,0.013707224778303011
block_gate16_residual_mxfp4,164,127,278.3889465332031,2.1920389490803394,8.953450145131727,1.8170866966247559,0.014307769264761858
block_gate16_residual_mxfp4,165,127,370.4990234375,2.9173151451771653,18.491573561851588,1.5216104984283447,0.01198118502699484
block_gate16_residual_mxfp4,166,127,365.7300720214844,2.879764346625861,17.810075680626415,1.6700917482376099,0.013150328726280393
block_gate16_residual_mxfp4,167,127,283.6767883300781,2.2336754986620324,9.334110619144049,1.6350313425064087,0.01287426253942054
block_gate16_residual_mxfp4,168,127,280.96875,2.2123523622047245,9.137185100940856,1.603017807006836,0.01262218745674674
block_gate16_residual_mxfp4,169,127,301.8896789550781,2.377084086260458,10.773442589230578,1.559727668762207,0.01228132022647407
block_gate16_residual_mxfp4,170,127,365.35260009765625,2.8767921267531986,17.757218809787652,1.4188154935836792,0.01117177554002897
block_gate16_residual_mxfp4,171,127,442.192138671875,3.481827863558071,32.519108277353624,1.6566215753555298,0.013044264372878187
